parent,name,display
,1095,Epilobium angustifolium
483,1096,Fragaria-type
282,1097,Heuchera-type
147,1098,Juncus
5465,1099,Scutellaria-type
92,1100,Ceratiola ericoides-type
1880,1101,Chamaecrista-type
369,1102,Fraxinus americana
483,1103,Cercocarpus
15529,1104,cf. Parnassia
549,1105,Ranunculus subg. Batrachium
212,1106,Pinus det. P. banksiana/P. resinosa
213,1107,Pinus det. P. strobus
9140,1108,Vitaceae
1433,1109,Tilletia sphagni
444,1110,Dryas integrifolia
1111,1111,cf. Pistacia
15529,1112,cf. Elaeagnaceae
15529,1113,cf. Trema
15529,1114,cf. Rosaceae
19368,1115,cf. Agave
15529,1116,cf. Morus
284,1117,Buddleja
9690,1118,cf. Amorpha
15529,1119,cf. Myrica
15529,1120,cf. Brassicaceae
9774,1121,Typha angustifolia-type
490,1122,Sphaeralcea coccinea
339,1124,"Unknown (trilete, Cretaceous)"
1180,1125,Lycopodium clavatum-type
1126,1126,Well-preserved
1127,1127,Crumpled or broken
1128,1128,"Corroded, degraded, or thinned"
1129,1129,Other preservation classes
1917,1130,Acrostichum
9924,1131,Avicennia
2333,1132,Conocarpus
883,1133,Eugenia-type
2131,1134,Arecaceae-type
2131,1135,Sisyrinchium-type
9097,1136,Sapindaceae
9096,1138,Verbenaceae
476,1139,Pedicularis lanceolata
15529,1140,cf. Betula
1180,1141,cf. Huperzia lucidula
350,1142,Anemone
350,1143,Aconitum
281,1144,Saxifraga tricuspidata-type
9128,1145,Micranthes hieraciifolia
487,1146,Saxifraga tricuspidata
476,1147,Pedicularis langsdorffii
487,1148,Saxifraga cernua
9128,1149,Micranthes foliolosa
223,1150,Polemoniaceae undiff.
389,1151,Populus balsamifera
476,1152,Pedicularis verticillata
2643,1153,Cassiope
5310,1154,Androsace
389,1155,Populus tremuloides
533,1156,Picea/Pinus undiff.
413,1157,Saussurea
78,1158,Diapensia
92,1159,Ericaceae subf. Monotropoideae
284,1160,Scrophulariaceae undiff.
350,1161,Anemone-type
9126,1162,Arctostaphylos
9690,1163,Astragalus-type
659,1164,Bryales
244,1165,Dodecatheon-type
9690,1166,Hedysarum-type
9095,1167,Marchantiophyta
9095,1168,Bryophyta
698,1169,Lagotis
480,1170,Plantago canescens-type
267,1171,Rubus arcticus
311,1172,Apiaceae undiff.
92,1173,Vaccinium-type
27603,1174,Micranthes foliolosa-type
27603,1175,Micranthes hieraciifolia-type
350,1176,Actaea
7641,1177,Alismataceae
9134,1178,Geraniaceae
1180,1179,Lycopodiella
9536,1180,Lycopodiaceae
1186,1181,Cryptogramma acrostichoides/C. stelleri
5011,1182,Lycopodium dendroideum
2661,1183,Diphasiastrum sitchense
9517,1184,Bistorta officinalis
15529,1185,cf. Artemisia
1265,1186,Cryptogramma
286,1187,Selaginella undiff.
559,1188,Amphitrema congolense
775,1189,Arcella
775,1190,Bullinularia indica
775,1191,Centropyxis
775,1192,Hyalosphenia
1192,1193,Hyalosphenia ovalis
1192,1194,Hyalosphenia subflava
775,1195,Nebela
775,1196,Quadrulella symmetrica
775,1197,Trigonopyxis arcula
5242,1198,Habrotrocha angusticollis
5552,1199,Closterium idiosporum
313,1200,"Unknown (type 69, Van Geel 1978)"
313,1201,"Unknown (type 75, Van Geel 1978)"
313,1202,"Unknown (type 354, Van Geel et al. 1981)"
1816,1203,Ulmaceae
350,1204,Coptis
15529,1205,cf. Gentiana
9554,1206,Osmundaceae
9549,1207,Ophioglossaceae
42,1208,Cannabaceae sensu stricto undiff.
536,1209,Rumex/Oxyria digyna undiff.
165,1210,Viscaceae sensu stricto undiff.
188,1211,Myriophyllum undiff.
202,1212,Pediastrum undiff.
245,1213,Prunus-type undiff.
256,1214,Rhamnaceae undiff.
257,1215,Combretaceae/Melastomataceae undiff.
271,1216,Salix undiff.
308,1217,Typha/Sparganium undiff.
309,1218,Typha latifolia undiff.
317,1219,Vaccinium undiff.
390,1220,Rutaceae undiff.
415,1221,Avena/Triticum undiff.
487,1222,Saxifraga undiff.
559,1223,Amphitrema undiff.
570,1224,Assulina undiff.
672,1225,Ilex/Nemopanthus undiff.
724,1226,Rhamnus/Vitis undiff.
735,1227,Rumex-type undiff.
779,1228,Meliaceae/Sapotaceae undiff.
815,1229,Ranunculus-type undiff.
1134,1230,Arecaceae-type undiff.
1136,1231,Sapindaceae undiff.
210,1232,Picea cf. P. mariana
210,1233,Picea cf. P. glauca
1571,1234,Eupatorium perfoliatum
711,1235,Potamogetonaceae/Triglochin undiff.
4191,1236,Corylus/Myrica undiff.
327,1237,Ostrya
226,1239,Anacardiaceae-type undiff.
878,1240,Bromeliaceae undiff.
1168,1243,Bryophyta undiff.
1168,1244,Musci
3163,1245,Nymphoides
236,1246,Heteranthera
863,1247,Chrysolepis
15529,1248,cf. Fraxinus
883,1249,Eucalyptus
483,1250,Holodiscus
483,1251,Rosaceae cf. Adenostoma
313,1252,Unknown (type A)
413,1253,Cirsium
350,1254,Ranunculaceae cf. Aconitum
42,1255,Cannabaceae cf. Humulus
339,1256,"Unknown (trilete, psilate)"
339,1257,"Unknown (trilete, sculptured)"
1259,1258,Betulaceae/Myricaceae undiff.
1881,1259,Betulaceae/Myricaceae
4143,1260,Helianthemum
55,1261,Hudsonia
543,1262,Solanum
5465,1263,Lamiaceae cf. Stachys
15529,1264,cf. Saxifragaceae
676,1265,Polypodiophyta (trilete)
694,1266,Euphorbia-type
311,1267,Bupleurum-type
751,1268,Typha latifolia-type
21811,1269,Symphoricarpos
350,1270,Aquilegia
15529,1271,cf. Castilleja
15523,1272,cf. Equisetum
1266,1273,Euphorbia-type undiff.
1358,1274,Cupressaceae/Taxaceae undiff.
306,1275,Tsuga undiff.
5262,1276,Castilleja
9117,1278,Lythraceae
391,1279,Salsola-type
45,1280,Caryophyllaceae cf. Dianthus
2340,1281,Syringa vulgaris
2132,1283,Fraxinus/Platanus
313,1285,Unknown (Paleozoic)
1286,1286,cf. Primula
4620,1287,Pinus sylvestris
210,1288,Picea abies
29,1289,Betula sect. Betula
3677,1290,Betula sect. Nanae
3677,1291,Betula sect. Fruticosae
310,1293,Ulmus minor
483,1294,Rosaceae subf. Maloideae
153,1296,Larix gmelinii
74,1297,Carex
7656,1298,Plumbaginaceae
330,1299,Alnus glutinosa
330,1300,Alnus hirsuta
277,1301,Sanguisorba officinalis
394,1302,Caprifoliaceae subf. Valerianoideae
477,1303,Phlox sibirica
9801,1304,Encalypta
1305,1305,Spike
2677,1306,Hippophae rhamnoides
480,1307,Plantago maritima
413,1308,Echinops
7656,1309,Tamaricaceae
3586,1310,Myriophyllum spicatum
3586,1311,Myriophyllum verticillatum
310,1312,Ulmus glabra
45,1313,Spergula/Spergularia
366,1314,Ephedra monosperma
1435,1315,Sorbus aucuparia
67,1316,Corylus avellana
310,1317,Ulmus laevis
338,1318,Acer platanoides
1429,1319,Carpinus betulus
107,1320,Fagus sylvatica
320,1321,Vitis vinifera
106,1322,Fagopyrum undiff.
106,1323,Fagopyrum tataricum
106,1324,Fagopyrum esculentum
1340,1325,Scabiosa
2685,1326,Knautia arvensis
9120,1327,Convolvulaceae
300,1328,Thalictrum undiff.
300,1329,Thalictrum aquilegiifolium
300,1330,Thalictrum lucidum
508,1331,Ophioglossum vulgatum
1429,1332,Carpinus orientalis
361,1333,Cornus subg. Kraniopsis
24094,1334,Viscum
425,1335,Humulus lupulus
3566,1336,Centaurea cyanus
45,1337,Agrostemma-type
1517,1338,Calystegia sepium
5464,1339,Salvia
394,1340,Caprifoliaceae subf. Dipsacoideae
1340,1341,Dipsacus
2661,1342,Diphasiastrum tristachyum
17052,1343,Riccia
1802,1344,Anthoceros
83,1345,Dryopteris filix-mas-type
188,1346,Myriophyllum alterniflorum-type
9560,1347,Diplazium sibiricum
1918,1348,Asplenium
4987,1349,Botrychium boreale
336,1350,Lythrum undiff.
5481,1351,Spermatophyta undiff. (trees/shrubs)
,1352,Other herbs
464,1353,Boehmeria
18181,1354,Xyris
16997,1358,Cupressaceae/Taxaceae
1288,1369,Picea abies subsp. obovata
3429,1370,Thelypteris palustris
310,1386,Ulmus undiff.
171,1387,Diphasiastrum complanatum-type undiff.
649,1388,Diphasiastrum alpinum-type undiff.
1278,1390,Lythraceae undiff.
1340,1391,Caprifoliaceae subf. Dipsacoideae undiff.
592,1392,Centaurea undiff.
1327,1393,Convolvulaceae undiff.
330,1394,Alnus cf. A. viridis
330,1395,Alnus cf. A. incana
1816,1397,Parietaria-type
72,1398,Thuja-type
460,1399,Agastache-type
448,1400,Gentiana puberulenta-type
341,1401,Lilium
417,1403,Hystrix
469,1404,Medicago sativa
1897,1405,Rapanea
859,1406,Lysichiton
,1408,Other plants
213,1409,Pinus monticola-type
286,1410,Selaginella wallacei
338,1411,Acer glabrum
246,1412,Pseudotsuga menziesii
1414,1414,Unknown/Indeterminable
1816,1415,Celtis-type
733,1416,Galium-type
2291,1417,Polygonum oxyspermum-type
483,1419,Rubus-type
737,1420,Ruppia maritima-type
1421,1421,Sambucus-type
286,1422,Selaginella wallacei-type
27285,1423,Sphaeralcea-type
1204,1424,Coptis trifolia
1298,1427,Limonium
483,1428,Filipendula
327,1429,Carpinus
483,1430,Crataegus
29,1431,Betula (>20 εm)
29,1432,Betula (<20 εm)
10003,1433,Tilletia
7640,1434,Tofieldia
483,1435,Sorbus
15529,1436,cf. Heuchera richardsonii
32,1437,cf. Mertensia paniculata
15529,1438,cf. Penthorum sedoides
311,1439,Apiaceae cf. Sium suave
131,1440,Hydrophyllum cf. H. virginianum
372,1441,Juglans cf. J. cinerea
372,1442,Juglans cf. J. nigra
662,1443,Morus rubra
206,1444,Phacelia cf. P. franklinii
477,1445,Phlox pilosa-type
480,1446,Plantago rugelii
520,1447,Cingutriletes interruptus
15522,1449,Psilatriletes vulgaris
1450,1450,Rugubivesiculites
785,1451,Rhamnus alnifolia
729,1452,Rhus/Toxicodendron cf. T. radicans
3445,1453,Rumex cf. R. salicifolius
300,1454,Thalictrum cf. T. dasycarpum
300,1455,Thalictrum venulosum-type
300,1456,Thalictrum confine-type
809,1457,Zanthoxylum americanum
4988,1458,Botrychium lunaria
1186,1459,Cryptogramma cf. C. stelleri
153,1460,Larix laricina
299,1461,Taxus canadensis
300,1462,Thalictrum cf. T. dioicum
7634,1463,Triantha glutinosa
338,1464,Acer circinatum-type
369,1465,Fraxinus latifolia
1406,1466,Lysichiton americanus
3124,1467,Ranunculus trichophyllus-type
256,1468,Frangula purshiana-type
299,1469,Taxus brevifolia
313,1470,Unknown (type B)
15529,1471,Eudicotyledoneae (tricolporate)
256,1472,Ceanothus-type
15529,1473,Saxifragaceae-type
535,1474,Fungi (dung)
1700,1476,Cupressus
3669,1477,Asteraceae tribe Heliantheae undiff.
2371,1479,Agave
9082,1480,Batis
698,1481,Collinsia
15529,1482,cf. Dodecatheon
3180,1483,Erodium cicutarium
2135,1484,Larrea
1298,1485,cf. Limonium
223,1486,cf. Linanthus
21416,1487,Mimulus
1704,1488,Spirogyra
9979,1489,Sporormiella
10001,1490,Thecaphora
1491,1491,Fecal pellets
9095,1493,Sporites
183,1494,Prosopis
9607,1495,cf. Cercocarpus
542,1496,Shepherdia rotundifolia
15529,1497,cf. Dalea
1499,1499,cf. Rafinesquia
1699,1500,Abronia
1327,1501,Convolvulus
32,1502,Cryptantha
2371,1503,Yucca
369,1504,Fraxinus cf. F. nigra
327,1505,Carpinus-type
1333,1506,Cornus cf. C. sericea
1816,1507,Morus-type
15529,1508,cf. Nemopanthus
3668,1509,Iva-type
413,1510,Centaurea-type
418,1511,Helianthus-type
160,1512,Lactuca-type
9519,1513,Fallopia cf. F. scandens
9515,1514,Persicaria cf. P. lapathifolia
15529,1515,Solanaceae-type
15529,1516,Eudicotyledoneae (fenestrate)
3976,1517,Calystegia
1427,1518,Limonium cf. L. limbatum
1265,1519,Osmunda-type
14161,1521,soluble salts
369,1527,Fraxinus anomala
369,1528,Fraxinus velutina-type
5262,1529,Pedicularis-type
45,1530,Cerastium
45,1531,Melandrium
4073,1532,Rumex acetosella-type
1699,1533,Boerhavia
698,1534,Penstemon
33,1536,Botrychium cf. B. multifidum
32,1537,Boraginaceae cf. Mertensia paniculata
729,1538,Rhus/Toxicodendron cf. T. vernix
5073,1539,Scutellaria cf. S. galericulata
16995,1540,cf. Clavabivesiculites pannosus
15524,1541,cf. Foveoinaperturites scaphoformis
1542,1542,cf. Punctatisporites punctus
15524,1543,cf. Striatriletes bifurcus
1544,1544,cf. Verruinaperturites depressus
1545,1545,cf. Verrumonocolpites conspicuus
520,1546,Cingutriletes congruens
520,1547,Cingutriletes densocingulatus
15525,1548,Foveotriletes triplanus
72,1549,cf. Gemmainaperturites rugosus
15522,1550,Psilatriletes excelsus
15522,1551,Psilatriletes vitreus
15526,1552,Punctatriletes parvimundus
18628,1553,Retitetradites monocolpatus
18629,1554,Retitricolpites prolatus
1555,1555,cf. Rugulatisporites quintus
15528,1556,Rugutriletes regularis
1557,1557,Verrumonoporites verrucatus
1558,1558,cf. Triplanosporites
1207,1559,cf. Botrychium
15529,1560,cf. Valeriana
1885,1561,Catalpa speciosa
9114,1562,Celastraceae
733,1563,Diodia
454,1564,Hypoxis hirsuta
162,1565,Liquidambar styraciflua
163,1566,Liriodendron tulipifera
282,1567,Mitella
502,1569,Cheilanthes alabamensis
7656,1570,cf. Portulacaceae
22953,1571,Eupatorium
27285,1572,Sida
9861,1574,Aspiromitus punctatus
136,1576,Impatiens noli-tangere
3208,1577,Betula nana subsp. exilis
29,1578,Betula fruticosa
29,1579,Betula platyphylla
183,1580,Acacia
1699,1581,Allionia
1562,1582,Canotia
1880,1583,Parkinsonia
9630,1584,Fouquieria
9656,1585,Hydrophyllaceae
2135,1586,Kallstroemia
543,1587,Lycium
9679,1588,Simmondsia chinensis
223,1589,Linanthus
328,1590,Lithocarpus
223,1591,Microsteris
72,1592,Sequoiadendron
9515,1593,Persicaria cf. P. hydropiperoides
15529,1594,cf. Polygonum
15529,1595,cf. Bistorta bistortoides
1596,1596,Hypericum-type
1398,1597,Thuja plicata-type
244,1598,Primulaceae undiff.
9661,1599,Aextoxicaceae
1601,1600,Aristotelia
9119,1601,Elaeocarpaceae
22590,1602,Artemisia-type
1746,1603,Azara
1606,1605,Coriaria
9106,1606,Coriariaceae
1608,1607,Ctenitis
9541,1608,Dryopteridaceae
1020,1609,Dasyphyllum
1611,1610,Desfontainia
9100,1611,Loganiaceae
9096,1612,Gesneriaceae
1614,1613,Grammitis
9542,1614,Grammitidaceae
1052,1615,Hymenophyllum
9761,1616,Lepidoceras chilense
9565,1617,Lophosoria quadripinnata
776,1621,Loranthaceae undiff.
1562,1622,Maytenus
22,1623,Pseudopanax
9555,1624,Pteris
9542,1625,Pteridaceae
1138,1626,Rhaphithamnus
9767,1627,Saxegothaea conspicua
16997,1628,Podocarpaceae
1630,1629,Weinmannia
9119,1630,Cunoniaceae
867,1631,Berberis
9961,1632,Nassauvia-type
15529,1633,Oxalis-type
9119,1634,Oxalidaceae
1809,1635,Schinus
7642,1636,Astelia
1638,1637,Donatia
2748,1638,Stylidiaceae subf. Donatioideae
72,1639,Fitzroya cupressoides-type
1641,1640,Gaimardia
2753,1641,Centrolepidaceae
9762,1642,Philesia magellanica
7638,1643,Smilacaceae
776,1645,Tristerix
9764,1647,Tepualia stipularis
1649,1649,Fern-spore tablets
1651,1651,Trilete fern-spore spike
9690,1652,Adesmia
9769,1653,Austrocedrus chilensis-type
1657,1656,Quinchamalium
9135,1657,Santalaceae
9823,1659,Wendtia
1630,1662,Eucryphia
2733,1666,Lomatia
9137,1667,Proteaceae
9135,1668,Misodendraceae
9765,1669,Austrocedrus chilensis
256,1671,Discaria-type
9770,1672,Myoschilos oblongum
2167,1674,Nertera
1676,1675,Tropaeolum
9105,1676,Tropaeolaceae
1679,1678,Araucaria
16997,1679,Araucariaceae
7656,1680,Cactaceae
1682,1681,Calycera
9104,1682,Calyceraceae
1015,1683,Nothofagus antarctica
1032,1684,Nothofagus dombeyi-type undiff.
1032,1685,Nothofagus dombeyi
1015,1686,Nothofagus pumilio
2565,1687,Perezia
23473,1688,Prumnopitys andina
543,1689,Fabiana
1015,1690,Nothofagus undiff.
1691,1691,Ourisia-type
9872,1692,Griselinia-type
9121,1693,Cornaceae
1207,1694,Ophioglossum-type
1695,1695,Pteridophyta (trilete)
1696,1696,Fagus spike
1699,1698,Bougainvillea
7656,1699,Nyctaginaceae
72,1700,Cupressus-type
257,1701,Melastomataceae
786,1702,Mimosa cf. M. biuncifera
21588,1704,Zygnemataceae
15529,1705,"Eudicotyledoneae (6-colporate, type 59)"
313,1706,"Unknown (type 58, 6-porate)"
180,1707,Abutilon-type
694,1708,Alchornea
1710,1709,Alfaroa/Oreomunnea
9129,1710,Juglandaceae
391,1711,Alternanthera-type
2002,1712,Anacardium-type
1714,1713,Apeiba
180,1714,Malvaceae subf. Tilioideae
9925,1715,Aphelandra
9096,1716,Acanthaceae
180,1717,Malvaceae subf. Bombacoideae
9925,1718,Bravaisia
1892,1719,Byrsonima
9113,1720,Malpighiaceae
1136,1721,Cardiospermum
1723,1722,Cnemidaria
9543,1723,Cyatheaceae
32,1724,Cordia
1723,1725,Cyathea
185,1726,Dorstenia
185,1727,Ficus
2002,1728,Guazuma-type
180,1729,Malvaceae subf. Sterculioideae
1731,1730,Hedyosmum
9144,1731,Chloranthaceae
27285,1732,Hibiscus
9925,1733,Hygrophila-type
199,1734,Iriartea-type
2002,1735,Luehea-type
183,1736,Fabaceae subf. Mimosoideae (polyad)
183,1737,Fabaceae subf. Mimosoideae (tetrad)
1714,1738,Mortoniodendron
9771,1739,Pelliciera rhizophorae
848,1740,Tetrameristaceae
1743,1742,Piper
9103,1743,Piperaceae
883,1744,Psidium
15529,1745,Salix-type
9113,1746,Salicaceae
2002,1747,Sapium-type
2002,1748,Spondias-type
1750,1749,Symphonia
9685,1750,Clusiaceae
1751,1751,Thalictrum-type
32,1752,Tournefortia
2143,1753,"Eudicotyledoneae (tricolpate, type 2)"
1471,1754,"Eudicotyledoneae (tricolporate, type 35)"
1471,1755,"Eudicotyledoneae (tricolporate, type 40)"
313,1756,Unknown (type R)
1758,1757,Virola
9098,1758,Myristicaceae
1020,1759,Asteraceae tribe Mutisieae undiff.
1178,1760,Geraniaceae undiff.
1704,1761,Zygnemataceae undiff.
9845,1762,Actinostemon concolor
9935,1763,Alstroemeria
311,1764,Apium
1678,1765,Araucaria angustifolia
22588,1766,Baccharis-type
1746,1767,Banara-type
391,1769,Amaranthaceae (type I)
1925,1770,Croton
2709,1772,Dicksonia sellowiana
22,1773,Didymopanax
1019,1774,Drimys brasiliensis
9141,1775,Winteraceae
1177,1776,Echinodorus
1778,1777,Eriocaulon/Paepalanthus
9108,1778,Eriocaulaceae
311,1779,Eryngium-type
117,1780,Gaultheria ulei
1037,1781,Griselinia cf. G. ruscifolia
1023,1782,Gunnera manicata
9130,1783,Gunneraceae
138,1785,Iridaceae (type I)
138,1786,Iridaceae (type II)
1020,1787,Jungia-type
3245,1788,Lamanonia cf. L. speciosa
1180,1789,Lycopodiaceae (foveolate)
9569,1790,Marattia cf. M. verschaffeltiana
9568,1791,Marattiaceae
1136,1792,Matayba
1794,1793,Meliosma
9137,1794,Sabiaceae
786,1795,Mimosa cf. M. scabrella
786,1796,Mimosa cf. M. taimbensis
936,1797,Oxalis (type I)
9961,1798,Pamphalea
183,1799,Parapiptadenia-type
5174,1801,Anthoceros laevis
2330,1802,Anthocerotaceae
480,1803,Plantago cf. P. australis
480,1804,Plantago cf. P. turficola
3114,1805,"Pteridophyta (monolete, echinate)"
3114,1806,"Pteridophyta (monolete, psilate)"
3114,1807,"Pteridophyta (monolete, verrucate)"
1695,1808,"Pteridophyta (trilete, psilate)"
347,1809,Schinus-type
2045,1810,Sebastiania commersoniana
776,1811,Struthanthus
1813,1812,Styrax
848,1813,Styracaceae
2356,1814,Tetrorchidium rubrivenium
1020,1815,Trixis
9116,1816,Urticalean Rosids
464,1817,Cecropiaceae sensu stricto
2491,1818,Vernonia-type
809,1819,Zanthoxylum (type I)
809,1820,Zanthoxylum (type II)
20577,1821,Zornia cf. Z. latifolia
1136,1822,Allophylus
2974,1823,Alsophila cf. A. elegans
5221,1824,Amaryllis
15529,1825,Apocynaceae-type
733,1827,Borreria
878,1828,Bromeliaceae (type I)
694,1829,Caperonia-type
391,1830,Chamissoa-type
2519,1831,Clematis dioica
3231,1832,Clusia criuva
694,1833,Dalechampia
236,1834,Eichhornia
228,1835,Forsteronia
1051,1836,Fuchsia regia
1730,1837,Hedyosmum brasiliense
5221,1838,Hippeastrum
124,1839,Gordonia fruticosa
848,1840,Theaceae
3328,1841,Lygodium volubile
9567,1842,Lygodiaceae
3057,1844,Pfaffia gnaphaloides
9844,1845,Phyllanthus-type
2089,1846,Pouteria gardneriana
9097,1847,Sapotaceae
3111,1848,Psychotria cf. P. carthagenensis
1807,1849,"Pteridophyta (type II, monolete, verrucate)"
3114,1850,Pteridophyta (monolete with perine)
1807,1851,"Pteridophyta (type I, monolete, verrucate)"
1680,1852,Rhipsalis
9574,1853,Schizaea elegans
9566,1854,Schizaeaceae
286,1855,Selaginella decomposita
297,1856,Symplocos lanceolata-type
297,1857,Symplocos tenuifolia-type
848,1858,Symplocaceae
1840,1859,Ternstroemia cf. T. brasiliensis
1757,1860,Virola oleifera
1877,1861,Alternanthera (type II)
104,1862,Euphorbia cf. E. papillosa
9542,1863,Hemionitis-type
1179,1865,Lycopodiella alopecuroides
786,1867,Mimosa (type II)
786,1868,Mimosa (type III)
9887,1869,Moritzia cf. M. dasyantha
2045,1870,Sebastiania brasiliensis
527,1872,Valeriana stenophylla-type
1955,1873,Cuphea cf. C. urbaniana
9887,1874,Moritzia dasyantha
271,1875,Salix cf. S. humboldtiana
9690,1876,Vicia/Lathyrus
1711,1877,Alternanthera
9690,1878,Andira-type
1880,1879,Apuleia-type
346,1880,Fabaceae subf. Caesalpinioideae
9607,1881,Fabales
199,1882,Arecaceae (monocolpate)
199,1883,Arecaceae (tricolpate)
1885,1884,Arrabidaea
9096,1885,Bignoniaceae
1825,1886,Apocynaceae-type undiff.
2,1887,Acalypha (large)
1708,1888,Alchornea (type 2)
2,1889,Acalypha undiff.
9541,1890,Asplenium-type
684,1891,Bocconia
1720,1892,Byrsonima-type
21414,1893,Calceolaria
185,1894,Castilla-type
15529,1895,cf. Buddleja
15529,1896,cf. Primulaceae subf. Myrsinoideae
244,1897,Primulaceae subf. Myrsinoideae
15529,1898,cf. Piperaceae
2002,1899,cf. Sapium
1770,1900,Croton bogotanus
9542,1901,Grammitis-type
3018,1902,Cnemidaria horrida-type
1816,1903,Urticaceae-type
9555,1904,Jamesonia
351,1905,Lysipomia
257,1906,Miconia-type
185,1910,Moraceae (diporate)
19368,1911,cf. Araceae
480,1912,Plantago sericea-type
483,1913,Polylepis/Acaena
878,1914,Puya
418,1915,Senecio-type
2,1916,Acalypha (type 2)
9555,1917,Acrostichum-type
9541,1918,Aspleniaceae
