id,value
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp.,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 1 ?,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 1 PIRLA,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 10 PIRLA,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 11 PIRLA,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 2 ?,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 3 ?,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 3 PIRLA,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 4 ?,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 4 PIRLA,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 5 ?,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 5 PIRLA,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 6 PIRLA,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 7 PIRLA,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 8 PIRLA,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra sp. 9 PIRLA,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra spp.,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra subrhombica,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra tabulata,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra tabulata_Synedra tabulata var. acuminata,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra tenella,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra tenera,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra ulna,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra ulna PLUS acus LAIRD,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra ulna_Synedra ulna var. andina,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra ulna_Synedra ulna var. chaseana,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra ulna_Synedra ulna var. constricta,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra ulna_Synedra ulna var. contracta,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra ulna_Synedra ulna var. danica,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra ulna_Synedra ulna var. oxyrhynchus fo. mediocontracta,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra ulna_Synedra ulna var. ramesi,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra ulna_Synedra ulna var. spathulifera,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra ulna_Synedra ulna vars.,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra undiff.,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Synedra_Synedra vaucheriae,100
Synthetic depth (cm),100
Animalia_Vertebrata_Aves_Charadriiformes_Alcidae_Synthliboramphus,100
Animalia_Vertebrata_Aves_Charadriiformes_Alcidae_Synthliboramphus_Synthliboramphus antiquus,100
Animalia_Vertebrata_Aves_Charadriiformes_Alcidae_Synthliboramphus_Synthliboramphus cf. S. antiquus,100
Animalia_Vertebrata_Aves_Charadriiformes_Alcidae_Synthliboramphus_Synthliboramphus cf. S. craveri,100
Animalia_Vertebrata_Aves_Charadriiformes_Alcidae_Synthliboramphus_Synthliboramphus cf. S. hypoleucus,100
Animalia_Vertebrata_Aves_Charadriiformes_Alcidae_Synthliboramphus_Synthliboramphus craveri,100
Animalia_Vertebrata_Aves_Charadriiformes_Alcidae_Synthliboramphus_Synthliboramphus hypoleucus,100
Animalia_Vertebrata_Aves_Charadriiformes_Alcidae_Synthliboramphus_Synthliboramphus sp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Syntomium,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Syntomium_Syntomium cf. S. malkini,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Syntomium_Syntomium sp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Syntomus,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Syntomus_Syntomus americanus,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Synuchus,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Synuchus_Synuchus impunctatus,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Garryidae_Lamiidae_Lamiales_Oleaceae_Syringa,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Garryidae_Lamiidae_Lamiales_Oleaceae_Syringa_Syringa vulgaris,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Garryidae_Lamiidae_Lamiales_Oleaceae_Syringa-type,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Myrtales_Myrtaceae_Syzygium,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Myrtales_Myrtaceae_Syzygium/Psidium,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Myrtales_Myrtaceae_Syzygium-type,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Garryidae_Lamiidae_Lamiales_Bignoniaceae_Tabebuia,100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria,100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria binalis,100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria binalis var. elliptica,100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria cf. fenestrata,100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria fenestrata,100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria flocculosa,100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria flocculosa (CAF),100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria flocculosa (strain III),100
"Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria flocculosa (strain III, sensu Koppen)",100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria flocculosa (strain IIIp),100
"Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria flocculosa (strain IIIp, sensu Koppen)",100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria flocculosa (strain IIIs),100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria flocculosa (strain IV),100
"Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria flocculosa (strain IV, sensu Koppen)",100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria flocculosa_Tabellaria flocculosa var. linearis,100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria linearis var. quadriseptata (transition),100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria quadriseptata,100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria sp. 1 ?,100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria sp. 2 ?,100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria spp.,100
Algae_Bacillariophyta_Pennales_Tabellariaceae_Tabellaria_Tabellaria ventricosa,100
Algae_Bacillariophyta_Pennales_Tabellariaceae,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Garryidae_Lamiidae_Gentianales _Apocynaceae_Tabernaemontana,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Garryidae_Lamiidae_Gentianales _Apocynaceae_Tabernaemontana-type,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Tabularia,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Tabularia_Tabularia fasciculata,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Tabularia_Tabularia gaillonii,100
Algae_Bacillariophyta_Pennales_Fragilariaceae_Tabularia_Tabularia tabulata,100
Animalia_Arthropoda_Insecta_Diptera_Tachinidae,100
Animalia_Arthropoda_Insecta_Diptera_Tachinidae_Tachinidae gen.sp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus angustatus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus apterus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus brevipennis,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus brevipennis/T. apterus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus cf. T. apterus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus cf. T. canadensis,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus cf. T. contortus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus cf. T. elongatus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus cf. T. instabilis,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus cf. T. jacuticus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus cf. T. jacuticus ullrichi,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus cf. T. nearcticus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus cf. T. scrutator,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus cf. T. tachyporoides,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus contortus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus crotchii,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus elongatus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus fimbriatus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus frigidus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus fumipennis,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus horni,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus instabiis,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus instabilis,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus jacuticus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus jacuticus ullrichi,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus lanei,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus limbatus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus luridus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus memnonius,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus mimus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus nearcticus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus scrutator,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus scrutator/T. horni,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus sp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus sp. cf. T. aptera,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus spp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus tachyporoides,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus_Tachinus thruppi,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachinus/Tachyporus spp.,100
Animalia_Vertebrata_Aves_Passeriformes_Hirundinidae_Tachycineta,100
Animalia_Vertebrata_Aves_Passeriformes_Hirundinidae_Tachycineta_Tachycineta speleodytes,100
Animalia_Arthropoda_Insecta_Coleoptera_Curculionidae_Tachyerges,100
Animalia_Arthropoda_Insecta_Coleoptera_Curculionidae_Tachyerges_Tachyerges niger,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachyina,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachyina_Tachyina spp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporinae gen. sp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporini gen. sp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporus_Tachyporus borealis,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporus_Tachyporus borealis/T.canadensis/T.nimbicola,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporus_Tachyporus borealis/T.nimbicola,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporus_Tachyporus canadensis,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporus_Tachyporus cf. T. borealis,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporus_Tachyporus cf. T. rulomus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporus_Tachyporus elegans,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporus_Tachyporus nimbicola,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporus_Tachyporus rulomus,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporus_Tachyporus sp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Staphylinidae_Tachyporus_Tachyporus spp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Curculionidae_Tachypterellus ,100
Animalia_Arthropoda_Insecta_Coleoptera_Curculionidae_Tachypterellus _Tachypterellus quadrigibbus,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachys,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachys_Tachys anceps,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachys_Tachys anceps/T. incurvus,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachys_Tachys cf. T. anceps,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachys_Tachys granarius,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachys_Tachys incurvus,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachys_Tachys scitulus,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachys_Tachys sexguttatus,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachys_Tachys sp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachys_Tachys spp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachys_Tachys vivax,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachyta,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachyta_Tachyta angulata,100
Animalia_Arthropoda_Insecta_Coleoptera_Carabidae_Tachyta_Tachyta cf. T. angulata,100
,100
,100
Animalia_Vertebrata_Mammalia_Chiroptera_Molossidae_Tadarida,100
Animalia_Vertebrata_Mammalia_Chiroptera_Molossidae_Tadarida_Tadarida brasiliensis,100
Animalia_Vertebrata_Mammalia_Chiroptera_Molossidae_Tadarida_Tadarida constantinei,100
Animalia_Vertebrata_Mammalia_Chiroptera_Molossidae_Tadarida_Tadarida sp.,100
Animalia_Vertebrata_Aves_Anseriformes_Anatidae_Tadorninae ,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Campanulidae_Apiidae_Asterales_Asteraceae_Asteraceae subf. Asteroideae_Asteraceae tribe Tageteae_Tagetes,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Campanulidae_Apiidae_Asterales_Asteraceae_Asteraceae subf. Asteroideae_Asteraceae tribe Tageteae_Tagetes_Tagetes multiflora,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Talisia,100
Animalia_Vertebrata_Mammalia_Lipotyphla_Soricomorpha_Talpidae,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Caryophyllales_Tamaricaceae,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Fabidae_Fabales_Fabaceae_Fabaceae subf. Caesalpinioideae_Tamarindus,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Fabidae_Fabales_Fabaceae_Fabaceae subf. Caesalpinioideae_Tamarindus_Tamarindus indica,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Caryophyllales_Tamaricaceae_Tamarix,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias),100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Tamias),100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias aff. T. minimus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias alpinus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias amoenus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Tamias)_Tamias aristus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias canipes,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias cinereicollis,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias dorsalis,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias merriami,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias minimus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias palmeri,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias panamintinus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias quadrimaculatus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias quadrivittatus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias ruficaudus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias sonomae,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias sp.,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias speciosus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Tamias)_Tamias striatus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias townsendii,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Xerinae_Tamias_Tamias (Neotamias)_Tamias umbrinus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Tamias/Spermophilus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Sciurinae_Tamiasciurus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Sciurinae_Tamiasciurus_Tamiasciurus douglasii,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Sciurinae_Tamiasciurus_Tamiasciurus hudsonicus,100
Animalia_Vertebrata_Mammalia_Rodentia_Sciuridae_Sciurinae_Tamiasciurus_Tamiasciurus sp.,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Monocotyledoneae_Nartheciidae_Petrosaviidae_Dioscoreales_Dioscoreaceae_Tamus communis,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Campanulidae_Apiidae_Asterales_Asteraceae_Asteraceae subf. Asteroideae_Tanacetum-type,100
,100
,100
,100
,100
,100
,100
,100
,100
Animalia_Arthropoda_Insecta_Diptera_Chironomidae_Tanypodinae,100
Animalia_Arthropoda_Insecta_Diptera_Chironomidae_Tanypodinae_Tanypodinae gen. sp.,100
Animalia_Arthropoda_Insecta_Coleoptera_Curculionidae_Tanysphyrus,100
Animalia_Arthropoda_Insecta_Coleoptera_Curculionidae_Tanysphyrus_Tanysphyrus lemnae,100
Animalia_Arthropoda_Insecta_Coleoptera_Curculionidae_Tanysphyrus_Tanysphyrus sp.,100
Animalia_Arthropoda_Insecta_Diptera_Chironomidae_Chironominae_Tanytarsus,100
Animalia_Arthropoda_Insecta_Diptera_Chironomidae_Chironominae_Tanytarsus_Tanytarsus sp.,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Ericales_Primulaceae_Primulaceae subf. Myrsinoideae_Tapeinosperma,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Anacardiaceae_Tapirira,100
,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus bairdii,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus californicus,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus cf. T. veroensis,100
,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus cristatellus,100
,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus haysii,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus kabomani,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus merriami,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus mesopotamicus,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus pinchaque,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus rondoniensis,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus sp.,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus tarijensis,100
,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus terrestris,100
Animalia_Vertebrata_Mammalia_Perissodactyla_Tapiridae_Tapirus_Tapirus veroensis,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Malvales_Malvaceae_Malvaceae subf. Malvoideae_Tarasa,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Malvales_Malvaceae_Malvaceae subf. Malvoideae_Tarasa_Tarasa operculata,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Malvales_Malvaceae_Malvaceae subf. Malvoideae_Tarasa_Tarasa sp.,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Campanulidae_Apiidae_Asterales_Asteraceae_Asteraceae subf. Cichorioideae_Taraxacum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Campanulidae_Apiidae_Asterales_Asteraceae_Asteraceae subf. Cichorioideae_Taraxacum/Microseris,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Campanulidae_Apiidae_Asterales_Asteraceae_Asteraceae subf. Cichorioideae_Taraxacum-type,100
Animalia_Arthropoda_Arachnida_Araneae_Lycosidae_Tarentula,100
Animalia_Arthropoda_Arachnida_Araneae_Lycosidae_Tarentula_Tarentula pictilis,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Magnoliidae_Canellales_Winteraceae_Tasmannia,100
